,activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,standard_units,standard_value,target_chembl_id,target_organism,type,units,value
8754,19114555,CHEMBL4371479,Inhibition of wild type EGFR (unknown origin),B,CHEMBL4587811,=,nM,281.0,CHEMBL203,Homo sapiens,IC50,uM,0.281
8755,19114631,CHEMBL4371479,Inhibition of wild type EGFR (unknown origin),B,CHEMBL4443828,=,nM,149.0,CHEMBL203,Homo sapiens,IC50,uM,0.149
8756,19114742,CHEMBL4371479,Inhibition of wild type EGFR (unknown origin),B,CHEMBL4462318,=,nM,178.0,CHEMBL203,Homo sapiens,IC50,uM,0.178
8757,19114772,CHEMBL4371479,Inhibition of wild type EGFR (unknown origin),B,CHEMBL4536115,=,nM,650.0,CHEMBL203,Homo sapiens,IC50,uM,0.65
8758,19114797,CHEMBL4371479,Inhibition of wild type EGFR (unknown origin),B,CHEMBL4447225,=,nM,592.0,CHEMBL203,Homo sapiens,IC50,uM,0.592
8759,19114831,CHEMBL4371479,Inhibition of wild type EGFR (unknown origin),B,CHEMBL4457733,=,nM,1128.0,CHEMBL203,Homo sapiens,IC50,uM,1.128
8760,19122073,CHEMBL4373060,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate",B,CHEMBL4468464,=,nM,12.0,CHEMBL203,Homo sapiens,IC50,nM,12.0
8761,19122074,CHEMBL4373060,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate",B,CHEMBL4454948,=,nM,4.0,CHEMBL203,Homo sapiens,IC50,nM,4.0
8762,19122075,CHEMBL4373060,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate",B,CHEMBL4515526,=,nM,6.0,CHEMBL203,Homo sapiens,IC50,nM,6.0
8763,19122076,CHEMBL4373060,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate",B,CHEMBL4460706,=,nM,12.0,CHEMBL203,Homo sapiens,IC50,nM,12.0
8764,19122077,CHEMBL4373060,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate",B,CHEMBL4436695,=,nM,5.0,CHEMBL203,Homo sapiens,IC50,nM,5.0
8765,19122078,CHEMBL4373060,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate",B,CHEMBL4563683,=,nM,15.0,CHEMBL203,Homo sapiens,IC50,nM,15.0
8766,19122079,CHEMBL4373060,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate",B,CHEMBL4584413,=,nM,12.0,CHEMBL203,Homo sapiens,IC50,nM,12.0
8767,19122080,CHEMBL4373060,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate",B,CHEMBL4578487,=,nM,8.0,CHEMBL203,Homo sapiens,IC50,nM,8.0
8768,19122081,CHEMBL4373060,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate",B,CHEMBL4575267,=,nM,26.0,CHEMBL203,Homo sapiens,IC50,nM,26.0
8769,19122082,CHEMBL4373060,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate",B,CHEMBL4521506,=,nM,4.0,CHEMBL203,Homo sapiens,IC50,nM,4.0
8770,19122083,CHEMBL4373060,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate",B,CHEMBL4476544,=,nM,4.0,CHEMBL203,Homo sapiens,IC50,nM,4.0
8771,19122084,CHEMBL4373060,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate",B,CHEMBL3787386,=,nM,7.0,CHEMBL203,Homo sapiens,IC50,nM,7.0
8772,19122085,CHEMBL4373060,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate",B,CHEMBL1173655,=,nM,14.0,CHEMBL203,Homo sapiens,IC50,nM,14.0
8773,19122086,CHEMBL4373060,"Inhibition of human N-terminal GST-tagged EGFR T790M/L858R double mutant (696 to end residues) expressed in baculovirus infected sf21 cells using poly(Glu, Tyr) 4:1 as substrate",B,CHEMBL939,=,nM,460.0,CHEMBL203,Homo sapiens,IC50,nM,460.0
8774,19132060,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4443413,=,nM,81.7,CHEMBL203,Homo sapiens,IC50,nM,81.7
8775,19132064,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4529308,=,nM,498.1,CHEMBL203,Homo sapiens,IC50,nM,498.1
8776,19132065,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4529308,=,nM,56.1,CHEMBL203,Homo sapiens,IC50,nM,56.1
8777,19132066,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4453276,=,nM,587.6,CHEMBL203,Homo sapiens,IC50,nM,587.6
8778,19132067,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4453276,=,nM,227.9,CHEMBL203,Homo sapiens,IC50,nM,227.9
8779,19132068,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4462965,=,nM,207.0,CHEMBL203,Homo sapiens,IC50,nM,207.0
8780,19132069,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4462965,=,nM,37.1,CHEMBL203,Homo sapiens,IC50,nM,37.1
8781,19132091,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4450934,=,nM,224.1,CHEMBL203,Homo sapiens,IC50,nM,224.1
8782,19132101,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4459978,=,nM,518.8,CHEMBL203,Homo sapiens,IC50,nM,518.8
8783,19132102,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4459978,=,nM,27.7,CHEMBL203,Homo sapiens,IC50,nM,27.7
8784,19132106,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4446258,=,nM,65.1,CHEMBL203,Homo sapiens,IC50,nM,65.1
8785,19132109,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4450934,=,nM,88.6,CHEMBL203,Homo sapiens,IC50,nM,88.6
8786,19132111,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4474196,=,nM,27.5,CHEMBL203,Homo sapiens,IC50,nM,27.5
8787,19132112,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4214567,=,nM,73.1,CHEMBL203,Homo sapiens,IC50,nM,73.1
8788,19132113,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4443062,=,nM,73.1,CHEMBL203,Homo sapiens,IC50,nM,73.1
8789,19132114,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL3545311,=,nM,3.0,CHEMBL203,Homo sapiens,IC50,nM,3.0
8790,19132115,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4218431,=,nM,38.7,CHEMBL203,Homo sapiens,IC50,nM,38.7
8791,19132116,CHEMBL4375049,"Inhibition of human C-terminal His-tagged and N-terminal GST-tagged EGFR L858R/T790M/C797S triple mutant ( 668 to 1210 amino acids) expressed in baculovirus infected Sf9 insect cells using Poly(Glu,Tyr) 4:1 as substrate after 60 mins by ELISA",B,CHEMBL4294743,=,nM,5.8,CHEMBL203,Homo sapiens,IC50,nM,5.8
8792,19146016,CHEMBL4378482,Inhibition of recombinant human GST-tagged EGFR T790M/L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4464879,=,nM,101.0,CHEMBL203,Homo sapiens,IC50,uM,0.101
8793,19146017,CHEMBL4378482,Inhibition of recombinant human GST-tagged EGFR T790M/L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4454745,=,nM,122.0,CHEMBL203,Homo sapiens,IC50,uM,0.122
8794,19146018,CHEMBL4378482,Inhibition of recombinant human GST-tagged EGFR T790M/L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4566583,=,nM,215.0,CHEMBL203,Homo sapiens,IC50,uM,0.215
8795,19146019,CHEMBL4378482,Inhibition of recombinant human GST-tagged EGFR T790M/L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4447982,=,nM,105.0,CHEMBL203,Homo sapiens,IC50,uM,0.105
8796,19146020,CHEMBL4378482,Inhibition of recombinant human GST-tagged EGFR T790M/L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4463766,=,nM,64.0,CHEMBL203,Homo sapiens,IC50,uM,0.064
8797,19146021,CHEMBL4378482,Inhibition of recombinant human GST-tagged EGFR T790M/L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4460261,=,nM,75.0,CHEMBL203,Homo sapiens,IC50,uM,0.075
8798,19146022,CHEMBL4378482,Inhibition of recombinant human GST-tagged EGFR T790M/L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4454929,=,nM,38.0,CHEMBL203,Homo sapiens,IC50,uM,0.038
8799,19146023,CHEMBL4378482,Inhibition of recombinant human GST-tagged EGFR T790M/L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4570333,=,nM,11.0,CHEMBL203,Homo sapiens,IC50,uM,0.011
8800,19146024,CHEMBL4378482,Inhibition of recombinant human GST-tagged EGFR T790M/L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4441606,=,nM,5.0,CHEMBL203,Homo sapiens,IC50,uM,0.005
8801,19146025,CHEMBL4378482,Inhibition of recombinant human GST-tagged EGFR T790M/L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4441606,=,nM,4.0,CHEMBL203,Homo sapiens,IC50,uM,0.004
8802,19146026,CHEMBL4378482,Inhibition of recombinant human GST-tagged EGFR T790M/L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4441606,=,nM,5.0,CHEMBL203,Homo sapiens,IC50,uM,0.005
8803,19146027,CHEMBL4378482,Inhibition of recombinant human GST-tagged EGFR T790M/L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4592472,=,nM,195.0,CHEMBL203,Homo sapiens,IC50,uM,0.195
8804,19146028,CHEMBL4378482,Inhibition of recombinant human GST-tagged EGFR T790M/L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL3353410,=,nM,5.0,CHEMBL203,Homo sapiens,IC50,uM,0.005
8805,19146029,CHEMBL4378483,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4464879,=,nM,477.0,CHEMBL203,Homo sapiens,IC50,uM,0.477
8806,19146030,CHEMBL4378483,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4454745,=,nM,421.0,CHEMBL203,Homo sapiens,IC50,uM,0.421
8807,19146031,CHEMBL4378483,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4566583,=,nM,308.0,CHEMBL203,Homo sapiens,IC50,uM,0.308
8808,19146032,CHEMBL4378483,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4447982,=,nM,475.0,CHEMBL203,Homo sapiens,IC50,uM,0.475
8809,19146033,CHEMBL4378483,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4463766,=,nM,79.0,CHEMBL203,Homo sapiens,IC50,uM,0.079
8810,19146034,CHEMBL4378483,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4460261,=,nM,65.0,CHEMBL203,Homo sapiens,IC50,uM,0.065
8811,19146035,CHEMBL4378483,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4454929,=,nM,46.0,CHEMBL203,Homo sapiens,IC50,uM,0.046
8812,19146036,CHEMBL4378483,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4570333,=,nM,14.0,CHEMBL203,Homo sapiens,IC50,uM,0.014
8813,19146037,CHEMBL4378483,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4441606,=,nM,7.0,CHEMBL203,Homo sapiens,IC50,uM,0.007
8814,19146038,CHEMBL4378483,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4441606,=,nM,4.0,CHEMBL203,Homo sapiens,IC50,uM,0.004
8815,19146039,CHEMBL4378483,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4441606,=,nM,6.0,CHEMBL203,Homo sapiens,IC50,uM,0.006
8816,19146040,CHEMBL4378483,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL4592472,=,nM,108.0,CHEMBL203,Homo sapiens,IC50,uM,0.108
8817,19146041,CHEMBL4378483,Inhibition of recombinant human GST-tagged EGFR L858R mutant expressed in baculovirus expression system using Tyr 04 as substrate incubated for 1 hr by Z'-LYTE assay,B,CHEMBL3353410,=,nM,5.0,CHEMBL203,Homo sapiens,IC50,uM,0.005
8818,19158934,CHEMBL4382300,Inhibition of GST-tagged human EGFR T790M/L858R double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4520341,=,nM,12.0,CHEMBL203,Homo sapiens,IC50,nM,12.0
8819,19158935,CHEMBL4382300,Inhibition of GST-tagged human EGFR T790M/L858R double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4558227,=,nM,5.0,CHEMBL203,Homo sapiens,IC50,nM,5.0
8820,19158936,CHEMBL4382300,Inhibition of GST-tagged human EGFR T790M/L858R double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4465103,=,nM,35.0,CHEMBL203,Homo sapiens,IC50,nM,35.0
8821,19158937,CHEMBL4382300,Inhibition of GST-tagged human EGFR T790M/L858R double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4531697,=,nM,33.0,CHEMBL203,Homo sapiens,IC50,nM,33.0
8822,19158938,CHEMBL4382300,Inhibition of GST-tagged human EGFR T790M/L858R double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4473365,=,nM,4.0,CHEMBL203,Homo sapiens,IC50,nM,4.0
8823,19158939,CHEMBL4382300,Inhibition of GST-tagged human EGFR T790M/L858R double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4448107,=,nM,2.0,CHEMBL203,Homo sapiens,IC50,nM,2.0
8824,19158940,CHEMBL4382300,Inhibition of GST-tagged human EGFR T790M/L858R double mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4516287,=,nM,86.0,CHEMBL203,Homo sapiens,IC50,nM,86.0
8825,19158941,CHEMBL4382299,Inhibition of GST-tagged human EGFR T790M mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL1229592,=,nM,5.0,CHEMBL203,Homo sapiens,IC50,nM,5.0
8826,19158942,CHEMBL4382299,Inhibition of GST-tagged human EGFR T790M mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL3353410,=,nM,5.0,CHEMBL203,Homo sapiens,IC50,nM,5.0
8827,19158943,CHEMBL4382299,Inhibition of GST-tagged human EGFR T790M mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL2403108,=,nM,28.0,CHEMBL203,Homo sapiens,IC50,nM,28.0
8828,19158944,CHEMBL4382299,Inhibition of GST-tagged human EGFR T790M mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4467561,=,nM,3.0,CHEMBL203,Homo sapiens,IC50,nM,3.0
8829,19158945,CHEMBL4382299,Inhibition of GST-tagged human EGFR T790M mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4449391,=,nM,2.0,CHEMBL203,Homo sapiens,IC50,nM,2.0
8830,19158946,CHEMBL4382299,Inhibition of GST-tagged human EGFR T790M mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4565984,=,nM,2.0,CHEMBL203,Homo sapiens,IC50,nM,2.0
8831,19158947,CHEMBL4382299,Inhibition of GST-tagged human EGFR T790M mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4540442,=,nM,4.0,CHEMBL203,Homo sapiens,IC50,nM,4.0
8832,19158948,CHEMBL4382299,Inhibition of GST-tagged human EGFR T790M mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4581316,=,nM,2.0,CHEMBL203,Homo sapiens,IC50,nM,2.0
8833,19158949,CHEMBL4382299,Inhibition of GST-tagged human EGFR T790M mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4520341,=,nM,2.0,CHEMBL203,Homo sapiens,IC50,nM,2.0
8834,19158950,CHEMBL4382299,Inhibition of GST-tagged human EGFR T790M mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4558227,=,nM,2.0,CHEMBL203,Homo sapiens,IC50,nM,2.0
8835,19158951,CHEMBL4382299,Inhibition of GST-tagged human EGFR T790M mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4465103,=,nM,5.0,CHEMBL203,Homo sapiens,IC50,nM,5.0
8836,19158952,CHEMBL4382299,Inhibition of GST-tagged human EGFR T790M mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4531697,=,nM,9.0,CHEMBL203,Homo sapiens,IC50,nM,9.0
8837,19158953,CHEMBL4382299,Inhibition of GST-tagged human EGFR T790M mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4473365,=,nM,2.0,CHEMBL203,Homo sapiens,IC50,nM,2.0
8838,19158954,CHEMBL4382299,Inhibition of GST-tagged human EGFR T790M mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4448107,=,nM,2.0,CHEMBL203,Homo sapiens,IC50,nM,2.0
8839,19158955,CHEMBL4382299,Inhibition of GST-tagged human EGFR T790M mutant cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4516287,=,nM,26.0,CHEMBL203,Homo sapiens,IC50,nM,26.0
8840,19158956,CHEMBL4382298,Inhibition of wild type GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL1229592,=,nM,120.0,CHEMBL203,Homo sapiens,IC50,nM,120.0
8841,19158957,CHEMBL4382298,Inhibition of wild type GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL3353410,=,nM,114.0,CHEMBL203,Homo sapiens,IC50,nM,114.0
8842,19158958,CHEMBL4382298,Inhibition of wild type GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL2403108,=,nM,2156.0,CHEMBL203,Homo sapiens,IC50,nM,2156.0
8843,19158959,CHEMBL4382298,Inhibition of wild type GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4467561,=,nM,244.0,CHEMBL203,Homo sapiens,IC50,nM,244.0
8844,19158960,CHEMBL4382298,Inhibition of wild type GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4449391,=,nM,204.0,CHEMBL203,Homo sapiens,IC50,nM,204.0
8845,19158961,CHEMBL4382298,Inhibition of wild type GST-tagged human EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using Poly G:T (4:1) as substrate after 30 mins by Z-LYTE assay,B,CHEMBL4565984,=,nM,172.0,CHEMBL203,Homo sapiens,IC50,nM,172.0
